congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation
113,1/3/2013,Senate,MA,100,"MARKEY, Edward John",M000133,7/11/1946,20,1,24283,66.48323066,Boomers
114,1/3/2015,Senate,MA,100,"MARKEY, Edward John",M000133,7/11/1946,21,2,25013,68.48186174,Boomers
115,1/3/2017,Senate,MA,100,"MARKEY, Edward John",M000133,7/11/1946,22,3,25744,70.48323066,Boomers
116,1/3/2019,Senate,MA,100,"MARKEY, Edward John",M000133,7/11/1946,23,4,26474,72.48186174,Boomers
117,1/3/2021,Senate,MA,100,"MARKEY, Edward John",M000133,7/11/1946,24,5,27205,74.48323066,Boomers
118,1/3/2023,Senate,MA,100,"MARKEY, Edward John",M000133,7/11/1946,25,6,27935,76.48186174,Boomers
95,1/3/1977,House,PA,200,"MARKS, Marc Lincoln",M000136,2/12/1927,1,1,18223,49.89185489,Greatest
96,1/3/1979,House,PA,200,"MARKS, Marc Lincoln",M000136,2/12/1927,2,2,18953,51.89048597,Greatest
97,1/3/1981,House,PA,200,"MARKS, Marc Lincoln",M000136,2/12/1927,3,3,19684,53.89185489,Greatest
73,3/4/1933,House,OK,100,"MARLAND, Ernest Whitworth",M000138,1874-05-08,1,1,21484,58.81998631,Missionary
95,1/3/1977,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,1,1,15124,41.4072553,Silent
96,1/3/1979,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,2,2,15854,43.40588638,Silent
97,1/3/1981,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,3,3,16585,45.4072553,Silent
98,1/3/1983,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,4,4,17315,47.40588638,Silent
99,1/3/1985,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,5,5,18046,49.4072553,Silent
100,1/3/1987,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,6,6,18776,51.40588638,Silent
101,1/3/1989,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,7,7,19507,53.4072553,Silent
102,1/3/1991,House,MT,200,"MARLENEE, Ronald Charles",M000139,8/8/1935,8,8,20237,55.40588638,Silent
95,1/3/1977,House,UT,200,"MARRIOTT, David Daniel",M000143,11/2/1939,1,1,13577,37.17180014,Silent
96,1/3/1979,House,UT,200,"MARRIOTT, David Daniel",M000143,11/2/1939,2,2,14307,39.17043121,Silent
97,1/3/1981,House,UT,200,"MARRIOTT, David Daniel",M000143,11/2/1939,3,3,15038,41.17180014,Silent
98,1/3/1983,House,UT,200,"MARRIOTT, David Daniel",M000143,11/2/1939,4,4,15768,43.17043121,Silent
81,1/3/1949,House,CO,100,"MARSALIS, John Henry",M000144,5/9/1904,1,1,16310,44.65434634,Greatest
88,1/3/1963,House,VA,100,"MARSH, John Otho, Jr.",M000148,8/7/1926,1,1,13298,36.40793977,Greatest
89,1/3/1965,House,VA,100,"MARSH, John Otho, Jr.",M000148,8/7/1926,2,2,14029,38.40930869,Greatest
90,1/3/1967,House,VA,100,"MARSH, John Otho, Jr.",M000148,8/7/1926,3,3,14759,40.40793977,Greatest
91,1/3/1969,House,VA,100,"MARSH, John Otho, Jr.",M000148,8/7/1926,4,4,15490,42.40930869,Greatest
81,1/3/1949,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,1,1,15637,42.81177276,Greatest
82,1/3/1951,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,2,2,16367,44.81040383,Greatest
83,1/3/1953,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,3,3,17098,46.81177276,Greatest
84,1/3/1955,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,4,4,17828,48.81040383,Greatest
85,1/3/1957,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,5,5,18559,50.81177276,Greatest
86,1/3/1959,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,6,6,19289,52.81040383,Greatest
87,1/3/1961,House,MN,100,"MARSHALL, Fred",M000152,3/13/1906,7,7,20020,54.81177276,Greatest
73,3/4/1933,House,OH,200,"MARSHALL, Leroy Tate",M000158,1883-11-08,1,1,18013,49.31690623,Lost
74,1/3/1935,House,OH,200,"MARSHALL, Leroy Tate",M000158,1883-11-08,2,2,18683,51.15126626,Lost
76,1/3/1939,House,OH,200,"MARSHALL, Lycurgus Luther",M000159,1888-07-09,1,1,18439,50.48323066,Lost
72,3/4/1931,House,OR,100,"MARTIN, Charles Henry",M000173,1863-10-01,1,1,24625,67.41957563,Missionary
73,3/4/1933,House,OR,100,"MARTIN, Charles Henry",M000173,1863-10-01,2,2,25356,69.42094456,Missionary
97,1/3/1981,House,NY,200,"MARTIN, David O'Brien",M000174,4/26/1944,1,1,13401,36.6899384,Silent
98,1/3/1983,House,NY,200,"MARTIN, David O'Brien",M000174,4/26/1944,2,2,14131,38.68856947,Silent
99,1/3/1985,House,NY,200,"MARTIN, David O'Brien",M000174,4/26/1944,3,3,14862,40.6899384,Silent
100,1/3/1987,House,NY,200,"MARTIN, David O'Brien",M000174,4/26/1944,4,4,15592,42.68856947,Silent
101,1/3/1989,House,NY,200,"MARTIN, David O'Brien",M000174,4/26/1944,5,5,16323,44.6899384,Silent
102,1/3/1991,House,NY,200,"MARTIN, David O'Brien",M000174,4/26/1944,6,6,17053,46.68856947,Silent
87,1/3/1961,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,1,1,19537,53.48939083,Greatest
88,1/3/1963,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,2,2,20267,55.4880219,Greatest
89,1/3/1965,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,3,3,20998,57.48939083,Greatest
90,1/3/1967,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,4,4,21728,59.4880219,Greatest
91,1/3/1969,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,5,5,22459,61.48939083,Greatest
92,1/3/1971,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,6,6,23189,63.4880219,Greatest
93,1/3/1973,House,NE,200,"MARTIN, David Thomas",M000175,7/9/1907,7,7,23920,65.48939083,Greatest
80,1/3/1947,Senate,PA,200,"MARTIN, Edward",M000177,1879-09-18,1,1,24578,67.29089665,Missionary
81,1/3/1949,Senate,PA,200,"MARTIN, Edward",M000177,1879-09-18,2,2,25309,69.29226557,Missionary
82,1/3/1951,Senate,PA,200,"MARTIN, Edward",M000177,1879-09-18,3,3,26039,71.29089665,Missionary
83,1/3/1953,Senate,PA,200,"MARTIN, Edward",M000177,1879-09-18,4,4,26770,73.29226557,Missionary
84,1/3/1955,Senate,PA,200,"MARTIN, Edward",M000177,1879-09-18,5,5,27500,75.29089665,Missionary
85,1/3/1957,Senate,PA,200,"MARTIN, Edward",M000177,1879-09-18,6,6,28231,77.29226557,Missionary
89,1/3/1965,House,AL,200,"MARTIN, James Douglas",M000182,9/1/1918,1,1,16926,46.34086242,Greatest
93,1/3/1973,House,NC,200,"MARTIN, James Grubbs",M000183,12/11/1935,1,1,13538,37.06502396,Silent
94,1/3/1975,House,NC,200,"MARTIN, James Grubbs",M000183,12/11/1935,2,2,14268,39.06365503,Silent
95,1/3/1977,House,NC,200,"MARTIN, James Grubbs",M000183,12/11/1935,3,3,14999,41.06502396,Silent
96,1/3/1979,House,NC,200,"MARTIN, James Grubbs",M000183,12/11/1935,4,4,15729,43.06365503,Silent
97,1/3/1981,House,NC,200,"MARTIN, James Grubbs",M000183,12/11/1935,5,5,16460,45.06502396,Silent
98,1/3/1983,House,NC,200,"MARTIN, James Grubbs",M000183,12/11/1935,6,6,17190,47.06365503,Silent
73,3/4/1933,House,CO,100,"MARTIN, John Andrew",M000186,1868-04-10,3,3,23703,64.89527721,Missionary
74,1/3/1935,House,CO,100,"MARTIN, John Andrew",M000186,1868-04-10,4,4,24373,66.72963723,Missionary
75,1/3/1937,House,CO,100,"MARTIN, John Andrew",M000186,1868-04-10,5,5,25104,68.73100616,Missionary
76,1/3/1939,House,CO,100,"MARTIN, John Andrew",M000186,1868-04-10,6,6,25834,70.72963723,Missionary
76,1/3/1939,House,IL,100,"MARTIN, John Cunningham",M000187,1880-04-29,1,1,21432,58.67761807,Missionary
69,3/4/1925,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,1,1,14730,40.32854209,Lost
70,3/4/1927,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,2,2,15460,42.32717317,Lost
71,3/4/1929,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,3,3,16191,44.32854209,Lost
72,3/4/1931,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,4,4,16921,46.32717317,Lost
73,3/4/1933,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,5,5,17652,48.32854209,Lost
74,1/3/1935,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,6,6,18322,50.16290212,Lost
75,1/3/1937,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,7,7,19053,52.16427105,Lost
76,1/3/1939,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,8,8,19783,54.16290212,Lost
77,1/3/1941,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,9,9,20514,56.16427105,Lost
78,1/3/1943,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,10,10,21244,58.16290212,Lost
79,1/3/1945,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,11,11,21975,60.16427105,Lost
80,1/3/1947,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,12,12,22705,62.16290212,Lost
81,1/3/1949,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,13,13,23436,64.16427105,Lost
82,1/3/1951,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,14,14,24166,66.16290212,Lost
83,1/3/1953,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,15,15,24897,68.16427105,Lost
84,1/3/1955,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,16,16,25627,70.16290212,Lost
85,1/3/1957,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,17,17,26358,72.16427105,Lost
86,1/3/1959,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,18,18,27088,74.16290212,Lost
87,1/3/1961,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,19,19,27819,76.16427105,Lost
88,1/3/1963,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,20,20,28549,78.16290212,Lost
89,1/3/1965,House,MA,200,"MARTIN, Joseph William, Jr.",M000191,1884-11-03,21,21,29280,80.16427105,Lost
117,1/3/2021,House,SC,200,"MACE, Nancy",M000194,12/4/1977,1,1,15736,43.08281999,Gen X
118,1/3/2023,House,SC,200,"MACE, Nancy",M000194,12/4/1977,2,2,16466,45.08145106,Gen X
97,1/3/1981,House,IL,200,"MARTIN, Lynn Morley",M000195,12/26/1939,1,1,14984,41.02395619,Silent
98,1/3/1983,House,IL,200,"MARTIN, Lynn Morley",M000195,12/26/1939,2,2,15714,43.02258727,Silent
99,1/3/1985,House,IL,200,"MARTIN, Lynn Morley",M000195,12/26/1939,3,3,16445,45.02395619,Silent
100,1/3/1987,House,IL,200,"MARTIN, Lynn Morley",M000195,12/26/1939,4,4,17175,47.02258727,Silent
101,1/3/1989,House,IL,200,"MARTIN, Lynn Morley",M000195,12/26/1939,5,5,17906,49.02395619,Silent
88,1/3/1963,House,CA,200,"MARTIN, Patrick Minor",M000197,11/25/1924,1,1,13918,38.10540726,Greatest
76,1/3/1939,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,1,1,16785,45.95482546,Lost
77,1/3/1941,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,2,2,17516,47.95619439,Lost
78,1/3/1943,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,3,3,18246,49.95482546,Lost
79,1/3/1945,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,4,4,18977,51.95619439,Lost
80,1/3/1947,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,5,5,19707,53.95482546,Lost
81,1/3/1949,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,6,6,20438,55.95619439,Lost
82,1/3/1951,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,7,7,21168,57.95482546,Lost
83,1/3/1953,House,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,8,8,21899,59.95619439,Lost
84,1/3/1955,Senate,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,9,1,22629,61.95482546,Lost
85,1/3/1957,Senate,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,10,2,23360,63.95619439,Lost
86,1/3/1959,Senate,IA,200,"MARTIN, Thomas Ellsworth",M000199,1893-01-18,11,3,24090,65.95482546,Lost
66,3/4/1919,Senate,VA,100,"MARTIN, Thomas Staples",M000200,1847-07-29,13,13,26150,71.59479808,Progressive
66,3/4/1919,House,LA,100,"MARTIN, Whitmell Pugh",M000201,1867-08-12,3,3,18831,51.55646817,Missionary
67,3/4/1921,House,LA,100,"MARTIN, Whitmell Pugh",M000201,1867-08-12,4,4,19562,53.5578371,Missionary
68,3/4/1923,House,LA,100,"MARTIN, Whitmell Pugh",M000201,1867-08-12,5,5,20292,55.55646817,Missionary
69,3/4/1925,House,LA,100,"MARTIN, Whitmell Pugh",M000201,1867-08-12,6,6,21023,57.5578371,Missionary
70,3/4/1927,House,LA,100,"MARTIN, Whitmell Pugh",M000201,1867-08-12,7,7,21753,59.55646817,Missionary
71,3/4/1929,House,LA,100,"MARTIN, Whitmell Pugh",M000201,1867-08-12,8,8,22484,61.5578371,Missionary
97,1/3/1981,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,1,1,18951,51.88501027,Silent
98,1/3/1983,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,2,2,19681,53.88364134,Silent
99,1/3/1985,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,3,3,20412,55.88501027,Silent
100,1/3/1987,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,4,4,21142,57.88364134,Silent
101,1/3/1989,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,5,5,21873,59.88501027,Silent
102,1/3/1991,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,6,6,22603,61.88364134,Silent
103,1/3/1993,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,7,7,23334,63.88501027,Silent
104,1/3/1995,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,8,8,24064,65.88364134,Silent
105,1/3/1997,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,9,9,24795,67.88501027,Silent
106,1/3/1999,House,CA,100,"MARTÍNEZ, Matthew G.",M000206,2/14/1929,10,10,25525,69.88364134,Silent
104,1/3/1995,House,NJ,200,"MARTINI, William J.",M000207,2/10/1947,1,1,17494,47.89596167,Boomers
104,1/3/1995,House,PA,100,"MASCARA, Frank R.",M000212,1/19/1930,1,1,23725,64.95550992,Silent
105,1/3/1997,House,PA,100,"MASCARA, Frank R.",M000212,1/19/1930,2,2,24456,66.95687885,Silent
106,1/3/1999,House,PA,100,"MASCARA, Frank R.",M000212,1/19/1930,3,3,25186,68.95550992,Silent
107,1/3/2001,House,PA,100,"MASCARA, Frank R.",M000212,1/19/1930,4,4,25917,70.95687885,Silent
74,1/3/1935,House,IL,100,"MASON, Harry Howland",M000214,1873-12-16,1,1,22297,61.045859,Missionary
75,1/3/1937,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,1,1,19891,54.45859001,Missionary
76,1/3/1939,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,2,2,20621,56.45722108,Missionary
77,1/3/1941,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,3,3,21352,58.45859001,Missionary
78,1/3/1943,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,4,4,22082,60.45722108,Missionary
79,1/3/1945,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,5,5,22813,62.45859001,Missionary
80,1/3/1947,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,6,6,23543,64.45722108,Missionary
81,1/3/1949,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,7,7,24274,66.45859001,Missionary
82,1/3/1951,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,8,8,25004,68.45722108,Missionary
83,1/3/1953,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,9,9,25735,70.45859001,Missionary
84,1/3/1955,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,10,10,26465,72.45722108,Missionary
85,1/3/1957,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,11,11,27196,74.45859001,Missionary
86,1/3/1959,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,12,12,27926,76.45722108,Missionary
87,1/3/1961,House,IL,200,"MASON, Noah Morgan",M000224,1882-07-19,13,13,28657,78.45859001,Missionary
66,3/4/1919,House,IL,200,"MASON, William Ernest",M000228,1850-07-07,7,4,25076,68.65434634,Progressive
67,3/4/1921,House,IL,200,"MASON, William Ernest",M000228,1850-07-07,8,5,25807,70.65571526,Progressive
74,1/3/1935,House,OK,100,"MASSINGALE, Samuel Chapman",M000231,1870-08-02,1,1,23529,64.41889117,Missionary
75,1/3/1937,House,OK,100,"MASSINGALE, Samuel Chapman",M000231,1870-08-02,2,2,24260,66.4202601,Missionary
76,1/3/1939,House,OK,100,"MASSINGALE, Samuel Chapman",M000231,1870-08-02,3,3,24990,68.41889117,Missionary
77,1/3/1941,House,OK,100,"MASSINGALE, Samuel Chapman",M000231,1870-08-02,4,4,25721,70.4202601,Missionary
79,1/3/1945,House,NJ,200,"MATHEWS, Frank Asbury, Jr.",M000233,1890-08-03,1,1,19876,54.41752225,Lost
80,1/3/1947,House,NJ,200,"MATHEWS, Frank Asbury, Jr.",M000233,1890-08-03,2,2,20606,56.41615332,Lost
102,1/3/1991,Senate,TN,100,"MATHEWS, Harlan",M000236,1/17/1927,1,1,23362,63.96167009,Greatest
103,1/3/1993,Senate,TN,100,"MATHEWS, Harlan",M000236,1/17/1927,2,2,24093,65.96303901,Greatest
87,1/3/1961,House,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,1,1,14043,38.4476386,Greatest
88,1/3/1963,House,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,2,2,14773,40.44626968,Greatest
89,1/3/1965,House,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,3,3,15504,42.4476386,Greatest
90,1/3/1967,House,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,4,4,16234,44.44626968,Greatest
91,1/3/1969,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,5,1,16965,46.4476386,Greatest
92,1/3/1971,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,6,2,17695,48.44626968,Greatest
93,1/3/1973,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,7,3,18426,50.4476386,Greatest
94,1/3/1975,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,8,4,19156,52.44626968,Greatest
95,1/3/1977,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,9,5,19887,54.4476386,Greatest
96,1/3/1979,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,10,6,20617,56.44626968,Greatest
97,1/3/1981,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,11,7,21348,58.4476386,Greatest
98,1/3/1983,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,12,8,22078,60.44626968,Greatest
99,1/3/1985,Senate,MD,200,"MATHIAS, Charles McCurdy, Jr.",M000241,7/24/1922,13,9,22809,62.4476386,Greatest
90,1/3/1967,House,CA,200,"MATHIAS, Robert Bruce (Bob)",M000242,11/17/1930,1,1,13196,36.12867899,Silent
91,1/3/1969,House,CA,200,"MATHIAS, Robert Bruce (Bob)",M000242,11/17/1930,2,2,13927,38.13004791,Silent
92,1/3/1971,House,CA,200,"MATHIAS, Robert Bruce (Bob)",M000242,11/17/1930,3,3,14657,40.12867899,Silent
93,1/3/1973,House,CA,200,"MATHIAS, Robert Bruce (Bob)",M000242,11/17/1930,4,4,15388,42.13004791,Silent
92,1/3/1971,House,GA,100,"MATHIS, Marvin Dawson",M000244,11/30/1940,1,1,10991,30.091718,Silent
93,1/3/1973,House,GA,100,"MATHIS, Marvin Dawson",M000244,11/30/1940,2,2,11722,32.09308693,Silent
94,1/3/1975,House,GA,100,"MATHIS, Marvin Dawson",M000244,11/30/1940,3,3,12452,34.091718,Silent
95,1/3/1977,House,GA,100,"MATHIS, Marvin Dawson",M000244,11/30/1940,4,4,13183,36.09308693,Silent
96,1/3/1979,House,GA,100,"MATHIS, Marvin Dawson",M000244,11/30/1940,5,5,13913,38.091718,Silent
96,1/3/1979,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,1,1,13622,37.29500342,Silent
97,1/3/1981,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,2,2,14353,39.29637235,Silent
98,1/3/1983,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,3,3,15083,41.29500342,Silent
99,1/3/1985,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,4,4,15814,43.29637235,Silent
100,1/3/1987,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,5,5,16544,45.29500342,Silent
101,1/3/1989,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,6,6,17275,47.29637235,Silent
102,1/3/1991,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,7,7,18005,49.29500342,Silent
103,1/3/1993,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,8,8,18736,51.29637235,Silent
104,1/3/1995,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,9,9,19466,53.29500342,Silent
105,1/3/1997,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,10,10,20197,55.29637235,Silent
106,1/3/1999,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,11,11,20927,57.29500342,Silent
107,1/3/2001,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,12,12,21658,59.29637235,Silent
108,1/3/2003,House,CA,100,"MATSUI, Robert T.",M000249,9/17/1941,13,13,22388,61.29500342,Silent
88,1/3/1963,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,1,1,16888,46.23682409,Greatest
89,1/3/1965,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,2,2,17619,48.23819302,Greatest
90,1/3/1967,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,3,3,18349,50.23682409,Greatest
91,1/3/1969,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,4,4,19080,52.23819302,Greatest
92,1/3/1971,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,5,5,19810,54.23682409,Greatest
93,1/3/1973,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,6,6,20541,56.23819302,Greatest
94,1/3/1975,House,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,7,7,21271,58.23682409,Greatest
95,1/3/1977,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,8,1,22002,60.23819302,Greatest
96,1/3/1979,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,9,2,22732,62.23682409,Greatest
97,1/3/1981,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,10,3,23463,64.23819302,Greatest
98,1/3/1983,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,11,4,24193,66.23682409,Greatest
99,1/3/1985,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,12,5,24924,68.23819302,Greatest
100,1/3/1987,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,13,6,25654,70.23682409,Greatest
101,1/3/1989,Senate,HI,100,"MATSUNAGA, Spark Masayuki",M000250,10/8/1916,14,7,26385,72.23819302,Greatest
83,1/3/1953,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,1,1,16529,45.25393566,Greatest
84,1/3/1955,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,2,2,17259,47.25256674,Greatest
85,1/3/1957,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,3,3,17990,49.25393566,Greatest
86,1/3/1959,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,4,4,18720,51.25256674,Greatest
87,1/3/1961,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,5,5,19451,53.25393566,Greatest
88,1/3/1963,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,6,6,20181,55.25256674,Greatest
89,1/3/1965,House,FL,100,"MATTHEWS, Donald Ray (Billy)",M000253,10/3/1907,7,7,20912,57.25393566,Greatest
97,1/3/1981,Senate,GA,200,"MATTINGLY, Mack Francis",M000257,1/7/1931,1,1,18259,49.99041752,Silent
98,1/3/1983,Senate,GA,200,"MATTINGLY, Mack Francis",M000257,1/7/1931,2,2,18989,51.9890486,Silent
99,1/3/1985,Senate,GA,200,"MATTINGLY, Mack Francis",M000257,1/7/1931,3,3,19720,53.99041752,Silent
95,1/3/1977,House,TX,100,"MATTOX, James Albon",M000260,8/29/1943,1,1,12181,33.34976044,Silent
96,1/3/1979,House,TX,100,"MATTOX, James Albon",M000260,8/29/1943,2,2,12911,35.34839151,Silent
97,1/3/1981,House,TX,100,"MATTOX, James Albon",M000260,8/29/1943,3,3,13642,37.34976044,Silent
74,1/3/1935,House,TX,100,"MAVERICK, Fontaine Maury",M000263,1895-10-23,1,1,14316,39.19507187,Lost
75,1/3/1937,House,TX,100,"MAVERICK, Fontaine Maury",M000263,1895-10-23,2,2,15047,41.19644079,Lost
96,1/3/1979,House,MA,100,"MAVROULES, Nicholas James",M000264,11/1/1929,1,1,17960,49.17180014,Silent
97,1/3/1981,House,MA,100,"MAVROULES, Nicholas James",M000264,11/1/1929,2,2,18691,51.17316906,Silent
98,1/3/1983,House,MA,100,"MAVROULES, Nicholas James",M000264,11/1/1929,3,3,19421,53.17180014,Silent
